kp_code,job_title
8221,Апаратник насичення
8221,Апаратник одержання закису азоту
8221,Апаратник одержання комплексних сполук
8221,Апаратник одержання сильнодіючих алкалоїдів та кристалічних глікозидів
8221,Апаратник одержання синтетичних гормонів
8221,Апаратник одержання сполук для рентгенівських екранів
8221,Апаратник оксихлорування
8221,Апаратник перколяції
8221,Апаратник приготування зуболікарських матеріалів
8221,Апаратник приготування косметичних засобів
8221,Апаратник приготування медичних мас та мазей
8221,Апаратник приготування парфумерних композицій та рідин
8221,Апаратник приготування стерильних розчинів
8221,Апаратник солеутворення
8221,Апаратник стерилізації
8221,Апаратник ферментації препаратів біосинтезу
8221,Апаратник фотохімічного синтезу
8221,Апаратник хімічного очищення препаратів біосинтезу
8221,Апаратник циклізації
8221,Апаратник іонного обміну
8221,Апаратник іонообмінного очищення хіміко-фармацевтичних препаратів
8221,Вальцювальник косметичної маси
8221,Варильник живильного середовища
8221,Варник екстракту солодкового кореня
8221,Варник косметичної маси
8221,Верстатник з оброблення кераміки
8221,Виробник вітамінних соків
8221,Виробник гіпсових бинтів
8221,Виробник кетгуту
8221,Виробник пробок
8221,Готувач розчинів барвників
8221,Готувач суміші мийних засобів
8221,Гранулювальник (виробництво медикаментів)
8221,Заготівник напівфабрикатів перев'язувальних матеріалів
8221,Заготівник основи для мийних засобів
8221,Закладач хірургічного шовного матеріалу
8221,Закупорювач медичної продукції
8221,Запаювальник ампул
8221,Зарядник інгаляторів
8221,Калібрувальник виробів лікувального призначення
8221,Капілярник
8221,Комплектувальник напівфабрикатів медичних виробів
8221,Контролер продукції медичного призначення
8221,Кріпильник мандрен
8221,Лаборант виробництва бактерійних препаратів
8221,Лаборант з вирощування медичних п'явок
8221,Ланолінник
8221,Машиніст сублімаційних установок
8221,Машиніст трамбовки
8221,Машиніст-таблетувальник
8221,Мийник посуду й ампул
8221,Наповнювач ампул
8221,Оброблювач дротів
8221,Оператор лінії виробництва мила
8221,Оператор мийної установки
8221,Оператор наповнення шприц-тюбиків
8221,Переглядач ампул з ін'єкційними розчинами
8221,Переглядач продукції медичного призначення
8221,Плавильник (виробництво медикаментів)
8221,Препаратор виробництва біосинтетичних лікувальних засобів
8221,Препаратор виробництва склоподібного тіла
8221,Пресувальник перев'язувальних матеріалів
8221,Пресувальник-формувальник харчової продукції (виробництво мила та косметики)
8221,Промивальник гідроксалу
8221,Розливальник стерильних розчинів
8221,Розмелювач вірусної тканини та бактеріальної маси
8221,Ростильник грибниці
8221,Різальник ампул і трубок
8221,Різальник напівфабрикатів виробів медичного призначення
8221,Різальник сировини
8221,Складальник перев'язувальних матеріалів
8221,Складальник продукції в аерозольному пакуванні (виробництво фармацевтичних продуктів та косметичних засобів)
8221,Стабілізаторник-дефібринувальник крові
8221,Стерилізаторник матеріалів та препаратів
8221,"Термостатник (виробництво медикаментів, вітамінів, медичних препаратів і матеріалів)"
8221,Укладальник продукції медичного призначення
8221,"Формувальник медичних препаратів, напівфабрикатів і виробів"
8221,Формувальник пенальної косметики
8221,Фіксаторник
8221,Центрифугувальник (виробництво медикаментів)
8221,Шліфувальник медичних виробів
8221,Шпредингіст
8222,Апаратник з вироблення сухої сірникової соломки
8222,Виготовлювач спеціальних сірників
8222,Оператор автоматичної лінії вироблення сірників
8222,Оператор верстата для укладання розсипних сірників
8222,Оператор коробконабивального верстата
8222,Оператор сірникових автоматів
8223,Алюмініювальник
8223,Алюмініювальник електротехнічних виробів
8223,Антикорозійних
8223,Апаратник електролітичного знежирення
8223,Апаратник на виготовленні мікропроводів у скляній ізоляції
8223,Апаратник нікелювання склотканини
8223,Асфальтувальник труб
8223,Бакелітник (просочувальник)
8223,Випалювач емалі
8223,Воронувальник
8223,Відпальник виробів
8223,Гальванік
8223,Готувач електроліту та флюсу
8223,Готувач розподілювальної пасти
8223,Електролізник із знімання олова з жерсті
8223,Електрополірувальник
8223,Емалювальник (емалювання)
8223,Емалювальник дроту
8223,Заправник емалевих шлікерів
8223,Знімач-змивальник фарб і лаків
8223,Контролер емалевого покриття
8223,Контролер робіт на металопокриттях
8223,Контролер спеціальних теплозахисних покриттів
8223,Коректувальник ванн
8223,Лакувальник жерсті й труб
8223,Лакувальник туб
8223,Лудильник (оцинковувач) електролітичним методом
8223,Лудильник гарячим способом
8223,Лудильник дроту
8223,Машиніст лакувальних машин (бляшано-банкове та тубне виробництва)
8223,Металізатор
8223,Мийник-сушильник металу
8223,Наплавник пластмаси
8223,Обпресувальник кабелів свинцем чи алюмінієм
8223,Обпресувальник кабелів та проводів пластиками та гумою
8223,Оброблювач емальованих виробів
8223,Оброблювач заготовок для туб
8223,Оператор конвеєрних печей
8223,"Оператор поста керування агрегатами безперервного травлення, знежирення, лудіння, оцинкування, лакування та відпалювання"
8223,Оператор установок для нанесення покриттів у вакуумі
8223,Оператор фарбувально-сушильної лінії та агрегата
8223,Оператор-гальванік на автоматичних та напівавтоматичних лініях
8223,Освинцювальник
8223,Оцинковувач гарячим способом
8223,Оцинковувач-хромувальник дифузійним способом
8223,Плакувальник виробів
8223,Плакувальник полімерних матеріалів на метал
8223,Травильник
8223,Травильник розмірного травлення
8223,Установник виробів в емалюванні
8223,Фосфатувальник
8223,Чорнильник
8223,Шоопувальник елементів
8224,Автоматник в'язальних автоматів
8224,Апаратник виготовлення баритмаси
8224,Апаратник виробництва синтетичних барвників
8224,Апаратник дублення та сушіння білкової оболонки
8224,Апаратник желатинування
8224,Апаратник жироочищення
8224,Апаратник зоління
8224,Апаратник калібрування
8224,Апаратник кислотного оброблення спилка
8224,Апаратник приготування проявної пасти
8224,Апаратник приготування ферментного препарату
8224,Апаратник сушіння та окислення магнетиту
8224,Апаратник-відливальник кінофотооснови і техплівок
8224,Апаратник-відливальник магнітних стрічок
8224,Апаратник-відливальник плівки бутафоль
8224,Апаратник-дозувальник на виготовленні й поливанні фотоемульсії
8224,Апаратник-поливальник магнітних стрічок
8224,Апаратник-поливальник фотоемульсії
8224,Апаратник-підшарувальник фотоскла
8224,Вагонетник
8224,Вимірювач білкової оболонки
8224,Готувач початкового матеріалу
8224,Електрокопіювальник
8224,Електролізерник
8224,Знімач политого скла та фотопластинок
8224,Кладильник скла на поливну машину
8224,Комплектувальник фільмокопій
8224,"Контролер плівки, розчинів і фільмових матеріалів"
8224,Контролер світлочутливих виробів
8224,Контролер-візитажник
8224,Копіювальник фільмових матеріалів
8224,Машиніст гідротипного виробництва
8224,Машиніст формувальних машин
8224,"Монтажник фотокомплекту ""Момент"""
8224,Обробник кінофотоматеріалів
8224,Оператор магнітного запису
8224,Оператор проекційного та звукового устаткування
8224,Оператор пульта керування кіноустановкою
8224,Оператор фотоавтоматів
8224,Перфораторник магнітних стрічок
8224,Поливальник магнітних доріжок
8224,Поливальник світлофільтрів
8224,Поливальник-лакувальник фотоматеріалів
8224,Проявляч кіноплівки
8224,Реставратор фільмових матеріалів
8224,Різальник магнітних стрічок
8224,Різальник неемульсованих плівок
8224,Світлокопіювальник
8224,Складальник аудіо- та відеокасет
8224,Сушильник плівки бутафоль
8224,Укладач колагенової маси
8224,Установник кольору та світла
8224,Фотограф (поліграфічне виробництво)
8224,Фотограф прецизійної фотолітографії
8224,Фотограф фотомеханічного гравірування
8224,Фотолаборант
8224,Штампувальник коректувальних світлофільтрів
8229,Автоматник клеїльних напівавтоматів
8229,Апаратник на просочувальних агрегатах
8229,Вальцювальник гідроізоляційних матеріалів
8229,Виготовлювач корпусів і обтікачів (спеціальні хімічні виробництва)
8229,Виготовлювач оправ спеціальних виробів
8229,Виготовлювач паперових гільз (спеціальні хімічні виробництва)
8229,Виготовлювач спеціальних виробів (спеціальні хімічні виробництва)
8229,Виготовлювач чохлів
8229,Випробувач боєприпасів
8229,"Випробувач елементів боєприпасів, вибухових речовин та піротехнічних виробів (спеціальні хімічні виробництва)"
8229,Виробник ранту
8229,Виробник свічок
8229,Виробник сінелі
8229,Витискувач малюнка
8229,Відбірник проб (спеціальні хімічні виробництва)
8229,Віджимач маси
8229,Дозувальник волокна та плівки
8229,Друкар на лінолеумі
8229,"Заточувальник олівців, стрижнів та паличок"
8229,Зволожувальник шкіряних картонів
8229,Згущувач шкіроволокнистої маси
8229,Каландрувальник (хімічне виробництво)
8229,Калібрувальник олівцевих дощечок
8229,Комплектувальник олівців та стрижнів
8229,Комплектувальник спеціальних виробів (спеціальні хімічні виробництва)
8229,Комірник спеціальних виробів (спеціальні хімічні виробництва)
8229,Контролер (хімічне виробництво)
8229,Контролер виробництва пороху та вибухових речовин (спеціальні хімічні виробництва)
8229,Контролер виробів капсульного виробництва (спеціальні хімічні виробництва)
8229,Контролер покрівельних та гідроізоляційних матеріалів
8229,Лаборант з аналізу газів та пилу
8229,Лаборант з аналізу люмінофорів
8229,Лаборант мінералогічного аналізу
8229,Лаборант хіміко-бактеріологічного аналізу
8229,Лаборант-кристалооптик
8229,Лаборант-мікробіолог
8229,Лаборант-полярографіст
8229,Лакувальник
8229,Лакувальник-фарбувальник (спеціальні хімічні виробництва)
8229,Машиніст агрегата вироблення штучної шкіри
8229,Машиніст валькознімальної машини
8229,Машиніст двоїльної машини (виробництво штучної шкіри)
8229,Машиніст лінії нанесення точкового полімерного покриття
8229,Машиніст м'якшильної машини
8229,Машиніст термостабілізаційної машини
8229,Машиніст фарбувального та вулканізаційного устаткування
8229,Машиніст шпрединг-машини
8229,Машиніст шприц-машини
8229,Намотувальник рулонів
8229,Насипальник-вагар (спеціальні хімічні виробництва)
8229,Нейтралізаторник хромової стружки
8229,Обривальник волокна
8229,Обробник олівців на автоматі
8229,Обробник штучного каракулю
8229,Окантувальник кіноекранів
8229,Оператор автоматичної лінії вироблення білого олівця
8229,Оператор автоматів складання олівців
8229,Оператор вальцювальної лінії
8229,Оператор вузла посипання та охолодження
8229,Оператор з виробництва лінолеуму
8229,Оператор потокової лінії підготовки основи штучної шкіри
8229,Оператор розмотувально-склеювального верстата
8229,Пакувальник спеціальних виробів (спеціальні хімічні виробництва)
8229,Пресувальник (спеціальні хімічні виробництва)
8229,Пресувальник (хімічне виробництво)
8229,Пресувальник олівцевих блоків
8229,"Приймальник сировини, напівфабрикатів та готової продукції"
8229,Проклеювач маси
8229,Протиральник-промивальник (спеціальні хімічні виробництва)
8229,Розкатник стрижнів
8229,Різальник матеріалів
8229,Різальник ниток стрижнів
8229,Складальник боєприпасів (спеціальні хімічні виробництва)
8229,Складальник виробів капсульного виробництва (спеціальні хімічні виробництва)
8229,Складальник зарядів (спеціальні хімічні виробництва)
8229,Складальник продукції в аерозольному пакуванні (хімічне виробництво)
8229,Склеювач
8229,Сортувальник (хімічне виробництво)
8229,Сортувальник у виробництві олівців
8229,Сушильник лінолеуму
8229,Таблетувальник
8229,Укладальник синелі
8229,Фарбувальник (хімічне виробництво)
8229,Фарбувальник олівців
8229,Формувальник брикетів
8229,Хлоропровідник
8229,Чистильник спеціальних виробів (спеціальні хімічні виробництва)
8229,Чистильник-мийник (спеціальні хімічні виробництва)
8229,Шліфувальник стрижнів
8229,Шліфувальник штучної шкіри
8229,Штемпелювальник олівців
8229,Ґрунтувальник
8231,Ізолювальник крайок обгумованого корду
8231,Ізолювальник кілець
8231,Апаратник виготовлення гумових ниток
8231,Апаратник вулканізації
8231,Апаратник приготування гумових клеїв та покриттів
8231,Апаратник приготування латексної суміші
8231,Балансувальник шин
8231,Вальцювальник гумових сумішей
8231,Виготовлювач кілець
8231,Виготовлювач молдингів
8231,Виготовлювач мочаних виробів
8231,Виймальник варильних камер
8231,Випалювач масивних шин
8231,Випробувач гумових виробів
8231,Випробувач кілець
8231,Вирубник заготовок та виробів
8231,Вставник камер
8231,Вулканізаторник
8231,Віджимач повітря та вологи з камер
8231,Готувач камер та рукавів
8231,Гофрувальник трубок
8231,Грануляторник
8231,Гумівник металовиробів
8231,Девулканізаторник
8231,Дублювальник
8231,Заготівник бинта
8231,Заготівник гумових виробів та деталей
8231,Заготівник зразків для випробування шин
8231,Заготівник каркаса спортивних велошин
8231,Заготівник такелажу інженерного майна
8231,Заготівник шиноремонтних матеріалів
8231,Заготівник шприцьованих деталей для шин
8231,Закочувач мочаних виробів
8231,Закрійник гумових виробів та деталей
8231,Звивальник кілець
8231,Знімач гумових виробів
8231,Знімач свинцевої оболонки з рукавів
8231,Каландрувальник гумових сумішей
8231,Каландрувальник на обгумуванні металокордного полотна
8231,"Клеїльник гумових, полімерних деталей та виробів"
8231,Контролер шинного виробництва
8231,Машиніст автокамерного агрегата
8231,Машиніст агрегата виготовлення навивальних рукавів
8231,Машиніст агрегата виготовлення стиральної гумки
8231,Машиніст гумозмішувача
8231,Машиніст каландра (виробництво продукції з гуми)
8231,Машиніст клейового агрегата
8231,Машиніст обплітальної машини
8231,Машиніст передформувальника
8231,Машиніст просочувального агрегата
8231,Машиніст протекторного агрегата
8231,Машиніст розплітальної машини
8231,Машиніст сквиджового верстата
8231,Машиніст стрейнера
8231,Мийник покришок
8231,Модельник гумового взуття
8231,Навивальник металокордного полотна
8231,Накатник
8231,Налагоджувальник устаткування для виробництва гумових виробів та взуття
8231,Намазувальник деталей
8231,Нормалізаторник
8231,Оброблювач вентилів
8231,Оброблювач гумових виробів
8231,Оброблювач матеріалів латексом
8231,Обрубувач облою
8231,Обрізувач гумових виробів
8231,Оператор з виготовлення гумових сумішей
8231,Оператор з перезарядження транспортних систем
8231,Оператор з термооброблення корду
8231,Оператор подавання наповнювачів
8231,Перезарядник складальних верстатів
8231,Перезарядник установки декристалізації каучуку
8231,Перекочувач тканини та прокладки
8231,Пластикаторник
8231,Правильник дроту та плетінки
8231,Пресувальник-вулканізаторник
8231,Пресувальник-освинцювальник рукавів
8231,Приймальник покришок
8231,Пропалювач медичних виробів
8231,Піддувальник виробів
8231,Рафінувальник
8231,Ремонтувальник гумових виробів
8231,"Різальник еластомерів, гумових та азбестових виробів"
8231,Складач наважок інгредієнтів
8231,Стикувальник смуг
8231,Сушильник девулканізату
8231,Термопластикаторник
8231,Фарбувальник гумових виробів
8231,Фліперувач бортових кілець
8231,Формувальник покришок
8231,Холодильщик гумових сумішей
8231,Чистильник оснащення та пристроїв
8231,Шорсткувальник
8231,Штампувач гумового взуття
8232,"Апаратник ацеталювання (виробництво синтетичних смол, пластмас та їх перероблення)"
8232,Апаратник бучення
8232,Апаратник вибілювання
8232,Апаратник виготовлення армованих пресувальних матеріалів
8232,Апаратник виготовлення нетканих скловолокнистих матеріалів
8232,Апаратник виготовлення орієнтованої плівки
8232,Апаратник виготовлення плівкових матеріалів методом поливу
8232,Апаратник виготовлення термопасти
8232,Апаратник виробництва бакелітової плівки
8232,Апаратник виробництва поліімідної плівки
8232,Апаратник висадження
8232,Апаратник гомогенізації пластичних мас
8232,Апаратник деструкції
8232,Апаратник дозрівання
8232,Апаратник з виготовлення клейової нитки
8232,Апаратник затвердіння
8232,Апаратник напилення скловолокнистих матеріалів
8232,Апаратник облагороджування гексолу
8232,Апаратник оплавлення
8232,Апаратник орієнтації органічного скла
8232,Апаратник приготування вологої міпори
8232,Апаратник приготування ламінованої плівки
8232,Апаратник приготування пасти
8232,Апаратник приготування полімеризаційної суміші
8232,Апаратник силіконування
8232,Апаратник спікання
8232,Апаратник спінювання полістиролу
8232,Апаратник спінювання пінопластів
8232,Апаратник стандартизації у виробництві пластичних мас
8232,Апаратник термовологого оброблення
8232,Апаратник термооброблення пластмасових виробів
8232,Апаратник форполімеризації
8232,Вибивальник блоків міпори
8232,Виготовлювач багатошарових панелей
8232,Виготовлювач блоків пінополіуретану
8232,Виготовлювач виробів методом намотування
8232,Виготовлювач виробів із спінювальних матеріалів
8232,Виготовлювач декоративних елементів меблів
8232,Виготовлювач деталей та вузлів трубопроводів з пластмас
8232,Виготовлювач пластмасової апаратури
8232,Виготовлювач пресувальних матеріалів
8232,Виготовлювач склопластикових виробів намотуванням
8232,Виготовлювач склопластикових гребних гвинтів
8232,Виготовлювач спеціальних виробів з полімерних композиційних матеріалів намотуванням
8232,Виготовлювач стрічки з фторопласту
8232,Виготовлювач труб
8232,Виготовлювач труб з фторопласту
8232,Виготовлювач форм (виробництво виробів з органічного скла)
8232,Виготовлювач художніх виробів з пластмас
8232,Виготовлювач целулоїдних кілець
8232,Випробувач скловолокнистих матеріалів та склопластиків
8232,Виробник електроізоляційних трубок
8232,Виробник сепараторів
8232,Вініпластник
8232,Готувач крупки оргскла
8232,Гофрувальник вініпласту
8232,Доводжувач деталей
8232,Заготівник плівки
8232,Заливальник форм полімеризаційною сумішшю
8232,Запресувальник ін'єкційного вузла
8232,Зварник пластмас
8232,Знімач склопластикових і скловолокнистих виробів
8232,Кабестанник
8232,Калібрувальник трубок з пластичних мас
8232,Калібрувальник форм
8232,Клеїльник міканітів
8232,Клеїльник плівкоелектрокартону
8232,Комплектувальник
8232,Контролер виробництва скловолокна та склопластиків
8232,Контролер полімерних будівельних матеріалів
8232,Контролер у виробництві електроізоляційних матеріалів
8232,Контролер із звучання
8232,Контурувальник склопластикових виробів
8232,Ливарник пластмас
8232,Лущильник плівки
8232,Машиніст автоматичної лінії виготовлення контейнерів з полімерів
8232,Машиніст вакуум-формувальної машини (пластичні маси)
8232,Машиніст видувних машин
8232,Машиніст гранулювання пластичних мас
8232,Машиніст дублювального агрегата
8232,Машиніст екструдера
8232,Машиніст мікструдера
8232,Машиніст напівавтоматичного формувального агрегата
8232,Машиніст установки самоклейних плівок
8232,Машиніст іонізаційної машини
8232,Набирач текстолітових ободів
8232,Накатник-обкатник
8232,Накочувальник напилених виробів
8232,Налагоджувальник машин і автоматичних ліній для виробництва виробів із пластмас
8232,Налагоджувальник устаткування у виробництві скловолокна та склопластиків
8232,Обклеювач оргскла
8232,Оброблювач виробів із пластмас
8232,Оброблювач заготовок із скловолокна
8232,Оброблювач сепараторів
8232,Окантувальник сепараторних пластин
8232,Оператор вальцьово-каландрової лінії виробництва полівінілхлоридної плівки
8232,Оператор виготовлення рулонно-конструкційних матеріалів
8232,Оператор виробництва формованого поліуретану та пінополіуретану
8232,Оператор одержання полівінілхлоридних композицій
8232,Оператор одержання склополотна одностадійним методом
8232,Оператор роторної лінії для виробництва виробів з пластичних мас
8232,Оператор установки виготовлення гофрованих листових склопластиків
8232,Оператор установок виготовлення склопластикових конструкцій
8232,Оплавлювач виробів
8232,Паяльщик по вініпласту
8232,Перемотувальник електроізоляційних матеріалів
8232,Перфораторник плівок з пластичних мас
8232,Полірувальник водневим полум'ям
8232,Пресувальник бавовняної целюлози та відходів целулоїду
8232,Пресувальник блоків целулоїду
8232,Пресувальник виробів з пластмас
8232,Пресувальник електротехнічних виробів
8232,Пресувальник листових матеріалів
8232,Пресувальник плівкових матеріалів прес-рулонним методом
8232,Пресувальник труб та профілів
8232,Пресувальник ізоляційних матеріалів
8232,Пресувальник-видувник целулоїдних виробів
8232,Прокатник плівки
8232,Просочувальник (виробництво склопластиків)
8232,Протиральник виробів
8232,Протиральник стеарату кальцію
8232,Протягувальник штурвалів
8232,Підбирач прес-матеріалів
8232,Підклеювач скловолокнистих матеріалів
8232,Розбирач пакетів
8232,Роздільник джгутів скловолокна
8232,Розкрійник листового матеріалу
8232,Розкрійник плівки
8232,Розпарювальник целулоїдних пластин
8232,Розривник відбитків
8232,Розфарбовувач виробів
8232,Розщеплювальник синтетичних ниток
8232,Різальник заготовок та виробів з пластичних мас
8232,Слюсар з виготовлення деталей та зразків з полімерних композиційних матеріалів
8232,Слюсар-складальник спеціальних виробів з полімерних композиційних матеріалів
8232,Стругальник блоків з оргскла
8232,Стругальник целулоїдних блоків
8232,Травильник синтетичних матеріалів на тканинній основі
8232,Укладальник склонитки у вироби
8232,Фарбувальник виробів із склопластиків
8232,Формувальник блоків міпори
8232,Формувальник буртів фаолітових труб
8232,Формувальник виробів з поропластів
8232,Формувальник деталей та іграшок
8232,Формувальник склопластикових виробів
8232,Формувальник спеціальних виробів з полімерних композиційних матеріалів
8232,Формувальник спіненого полістиролу
8232,Шприцювальник
8240,Автоматник з вироблення деталей клавішних інструментів
8240,Верстатник з нанесення фосфорної маси на картон
8240,Верстатник картонорізального верстата
8240,Верстатник корувального верстата
8240,Верстатник соломкорубального верстата
8240,Верстатник спеціальних деревообробних верстатів
8240,Верстатник шпалорізного верстата
8240,Виробник стрижнів
8240,Готувач композиційних блоків
8240,Готувач коркової крупи
8240,Оброблювач коркових виробів
8240,Оператор контрольного стола
8240,Оператор на автоматичних та напівавтоматичних лініях у деревообробленні
8240,Оператор напівавтоматичної лінії вироблення сірникових коробок
8240,Оператор пакувальних автоматів
8240,Пресувальник деталей для іграшок
8240,Різальник коркових виробів
8240,Складальник чемоданів з фанери
8240,Штампувальник коркових виробів
8251,Бронзувальник
8251,Друкар брайлівського друкування
8251,Друкар високого друкування
8251,Друкар глибокого друкування
8251,Друкар друкування на жерсті
8251,Друкар діаграмної продукції
8251,Друкар естампа
8251,Друкар металографічного друкування
8251,Друкар міліметрівки
8251,Друкар орловського друкування
8251,Друкар офсетного плоского друкування
8251,Друкар трафаретного друкування
8251,Друкар флексографічного друкування
8251,Машиніст адресувальної машини
8251,Машиніст вибіркової машини
8251,Машиніст друкарсько-висікального агрегата
8251,Машиніст друкарської машини (виробництво олівців)
8251,Машиніст сортувального автомата
8251,Машиніст шпалерно-друкарської машини
8251,Накладальник на друкарських машинах
8251,Оператор вивідних пристроїв
8251,Оператор друкарського устаткування
8251,Оператор електронного складання та верстання
8251,Оператор з виготовлення гільйошів
8251,Оператор лазерних гравіювальних автоматів для виготовлення форм офсетного плоского друкування
8251,Оператор фарбової станції
8251,Оператор цифрового друкування
8251,"Оператор цифрової розмножувальної машини (різографа, дуплікатора і т. ін.)"
8251,Приймальник на машинах та агрегатах
8251,Шовкограф
8252,Друкар-тиснильник
8252,Машиніст абеткової машини
8252,Машиніст автомата для виготовлення обрізних обкладинок
8252,Машиніст автомата для загортання книг у суперобкладинку
8252,Машиніст автоматичної лінії для виготовлення зошитів для нот та альбомів для малювання
8252,Машиніст автоматичної лінії для виготовлення книг
8252,Машиніст агрегата для незшивного клейового скріплювання
8252,Машиніст агрегатів для виготовлення зошитів
8252,Машиніст блоковставлювальної машини
8252,Машиніст блокообробного агрегата
8252,Машиніст висікально-пакувального агрегата
8252,Машиніст вкладально-швацько-різального агрегата
8252,Машиніст каландра (поліграфічне виробництво)
8252,Машиніст капталоприклеювальної машини
8252,Машиніст комплектувально-швацької машини
8252,Машиніст лакувально-гумувальної машини
8252,Машиніст ламінувальної машини
8252,Машиніст лініювальної машини
8252,Машиніст лінії виготовлення паспортів
8252,Машиніст машини для виготовлення конвертів
8252,Машиніст машини для вкладання книг у футляри
8252,Машиніст палітуркоробної машини
8252,Машиніст покривальної машини
8252,Машиніст приклеювальної машини
8252,Машиніст різальних машин
8252,Машиніст фальцювальних машин
8252,Машиніст швацьких машин та автоматів
8252,Парафінувальник (поліграфічне виробництво)
8252,Перфораторник (поліграфічне виробництво)
8252,Пресувальник (поліграфічне виробництво)
8253,Акліматизатор
8253,Друкар друкарсько-висікального автомата
8253,Машиніст автоматичної лінії обробки акцизних марок
8253,Машиніст автоматичної лінії обробки банкнот
8253,Машиніст автоматичної машини обробки акцизних марок
8253,Машиніст лінії знешкоджування відходів цінних паперів
8253,Машиніст машини для виготовлення обандеролюючих стрічок
8253,Машиніст обандеролюючої машини
8253,Намотувальник ізоляційних остовів уводів
8253,Насікальник карт
